id_to_hoc,id_mon,ma_mon,ten_mon,so_tc,so_tc_so,is_vuot,nhom_to,to,lop,ds_lop,ds_khoa,is_kdk,sl_dk,sl_cp,sl_cl,tkb,is_hl,enable,hauk,is_dk,gc_enable,is_rot,is_ctdt,is_chctdt,is_kg_lt,thu,tbd,so_tiet,is_kg_huy_kqdk,is_kg_xet_trungtkb,ten_mon_eg
-7616222831359671553,-7175398926617224632,832107,,3,3.0,False,01,,DTN1241,['DTN1241'],['TEKE'],False,0,105,105,"Thứ 2,từ 07:50 đến 11:30,Ph 2.A104,GV Lê Thông Tiến,05/05/25 đến 19/05/25<hr>Thứ 2,từ 07:50 đến 11:30,Ph 2.A104,GV Lê Thông Tiến,09/06/25 đến 23/06/25<hr>Thứ 3,từ 07:50 đến 11:30,Ph 2.A104,GV Lê Thông Tiến,06/05/25 đến 20/05/25<hr>Thứ 3,từ 07:50 đến 11:30,Ph 2.A104,GV Lê Thông Tiến,10/06/25 đến 24/06/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,                              
-7936084800917094704,-5610027196504759453,833502,,2,2.0,False,01,,DQK1241,['DQK1241'],['QDQK'],False,0,60,60,"Thứ 4,từ 13:00 đến 16:40,Ph 1.A016,GV Cổ Tồn Minh Đăng,07/05/25 đến 25/06/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-5607368229952610280,-6728798487117459091,834216,,3,3.0,False,01,,DCM1241,['DCM1241'],['MOKM'],False,0,25,25,"Thứ 3,từ 07:00 đến 09:50,Ph 1.C201,GV Nguyễn Kỳ Phùng,06/05/25 đến 17/06/25<hr>Thứ 3,từ 07:00 đến 09:50,Ph 1.C201,GV Nguyễn Kỳ Phùng,24/06/25 <hr>Thứ 4,từ 07:00 đến 09:50,Ph 1.C301,GV Nguyễn Kỳ Phùng,07/05/25 đến 18/06/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,                              
-7942355994555883770,-6530336627662439676,834304,,3,3.0,False,01,,DKM1241,['DKM1241'],['MOKM'],False,0,40,40,"Thứ 2,từ 13:00 đến 15:50,Ph 1.C205,GV Nguyễn Thị Ngọc Thảo,05/05/25 đến 16/06/25<hr>Thứ 3,từ 09:00 đến 11:30,Ph 1.C301,GV Nguyễn Thị Ngọc Thảo,06/05/25 đến 17/06/25<hr>Thứ 3,từ 09:00 đến 11:30,Ph 1.C301,GV Nguyễn Thị Ngọc Thảo,24/06/25 ",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-4961528477490659803,-8972494116218432923,834307,,3,3.0,False,01,,DCM1241,['DCM1241'],['MOKM'],False,0,25,25,"Thứ 2,từ 09:00 đến 11:30,Ph 1.C305,GV Dương Thị Giáng Hương,05/05/25 đến 16/06/25<hr>Thứ 2,từ 09:00 đến 11:30,Ph 1.C305,GV Dương Thị Giáng Hương,23/06/25 <hr>Thứ 3,từ 13:00 đến 15:50,Ph 1.C201,GV Dương Thị Giáng Hương,06/05/25 đến 17/06/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-5294944360359339463,-5979651854838886035,834371,,3,3.0,False,01,,DCM1241,['DCM1241'],['MOKM'],False,0,25,25,"Thứ 2,từ 13:00 đến 15:50,Ph 1.A102,GV Lê Công Nhân,05/05/25 đến 16/06/25<hr>Thứ 2,từ 13:00 đến 15:50,Ph 1.A102,GV Lê Công Nhân,23/06/25 <hr>Thứ 4,từ 13:00 đến 15:50,Ph 1.A102,GV Lê Công Nhân,07/05/25 đến 18/06/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-8079058712012354724,-8481223058523308796,834462,,5,5.0,False,01,,DKM1221,"['DCM1221', 'DKM1221']",['MO'],False,0,71,71,"Thứ 2,từ 07:00 đến 11:30,Ph TTSP33,16/06/25 đến 21/07/25<hr>Thứ 2,từ 13:00 đến 17:30,Ph TTSP33,16/06/25 đến 21/07/25<hr>Thứ 3,từ 07:00 đến 11:30,Ph TTSP33,17/06/25 đến 22/07/25<hr>Thứ 3,từ 13:00 đến 17:30,Ph TTSP33,17/06/25 đến 22/07/25<hr>Thứ 4,từ 07:00 đến 11:30,Ph TTSP33,18/06/25 đến 23/07/25<hr>Thứ 4,từ 13:00 đến 17:30,Ph TTSP33,18/06/25 đến 23/07/25<hr>Thứ 5,từ 07:00 đến 11:30,Ph TTSP33,19/06/25 đến 24/07/25<hr>Thứ 5,từ 13:00 đến 17:30,Ph TTSP33,19/06/25 đến 24/07/25<hr>Thứ 6,từ 07:00 đến 11:30,Ph TTSP33,20/06/25 đến 25/07/25<hr>Thứ 6,từ 13:00 đến 17:30,Ph TTSP33,20/06/25 đến 25/07/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-5459673893294136816,-5178536657858266618,834471,,3,3.0,False,01,,DKM1241,['DKM1241'],['MOKM'],False,0,40,40,"Thứ 2,từ 09:00 đến 11:30,Ph 1.C201,GV Nguyễn Thị Thu Hằng,05/05/25 đến 16/06/25<hr>Thứ 2,từ 09:00 đến 11:30,Ph 1.C201,GV Nguyễn Thị Thu Hằng,23/06/25 <hr>Thứ 3,từ 13:00 đến 15:50,Ph 1.C202,GV Nguyễn Thị Thu Hằng,06/05/25 đến 17/06/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-6181859734853734265,-8295850120046849510,835103,,3,3.0,False,01,,DVI1241,['DVI1241'],['VDVI'],False,0,66,66,"Thứ 5,từ 09:00 đến 11:30,Ph 1.C202,GV Nguyễn Thị Lan Hạnh,08/05/25 <hr>Thứ 5,từ 09:00 đến 11:30,Ph 1.C202,GV Nguyễn Thị Lan Hạnh,22/05/25 đến 19/06/25<hr>Thứ 5,từ 09:00 đến 11:30,Ph 1.C202,GV Nguyễn Thị Lan Hạnh,26/06/25 <hr>Thứ 6,từ 07:50 đến 11:30,Ph 1.C201,GV Nguyễn Thị Lan Hạnh,09/05/25 <hr>Thứ 6,từ 07:50 đến 11:30,Ph 1.C201,GV Nguyễn Thị Lan Hạnh,23/05/25 đến 20/06/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,                              
-8679410296951597846,-5126186673962916947,835120,,1,1.0,False,01,,DVI1241,['DVI1241'],['VDVI'],False,0,140,140,<hr><hr><hr><hr><hr><hr><hr><hr><hr><hr><hr>,False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,                              
-7835137919884055996,-6265352448566056581,838098,,6,6.0,False,01,,DAN1221,['DAN1221'],['NNTA'],False,0,150,150,"Thứ 2,từ 07:00 đến 11:30,Ph TTSP34,16/06/25 đến 21/07/25<hr>Thứ 2,từ 13:00 đến 17:30,Ph TTSP34,16/06/25 đến 21/07/25<hr>Thứ 3,từ 07:00 đến 11:30,Ph TTSP34,17/06/25 đến 22/07/25<hr>Thứ 3,từ 13:00 đến 17:30,Ph TTSP34,17/06/25 đến 22/07/25<hr>Thứ 4,từ 07:00 đến 11:30,Ph TTSP34,18/06/25 đến 23/07/25<hr>Thứ 4,từ 13:00 đến 17:30,Ph TTSP34,18/06/25 đến 23/07/25<hr>Thứ 5,từ 07:00 đến 11:30,Ph TTSP34,19/06/25 đến 24/07/25<hr>Thứ 5,từ 13:00 đến 17:30,Ph TTSP34,19/06/25 đến 24/07/25<hr>Thứ 6,từ 07:00 đến 11:30,Ph TTSP34,20/06/25 đến 25/07/25<hr>Thứ 6,từ 13:00 đến 17:30,Ph TTSP34,20/06/25 đến 25/07/25<hr>Thứ 7,từ 07:00 đến 11:30,Ph TTSP33,21/06/25 đến 26/07/25<hr>Thứ 7,từ 13:00 đến 17:30,Ph TTSP33,21/06/25 đến 26/07/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,                              
-5956717454638506032,-7700415893379848747,838504,,2,2.0,False,01,,DAN1241,['DAN1241'],['NN'],False,0,120,120,"Thứ 3,từ 13:00 đến 15:50,Ph 1.B102,GV Cao Minh Hồng Hạnh,20/05/25 đến 24/06/25<hr>Thứ 5,từ 13:00 đến 14:40,Ph 1.A202,GV Cao Minh Hồng Hạnh,22/05/25 đến 26/06/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-5645222609838549892,-7066645231735187056,839307,,3,3.0,False,01,,DTT1241,['DTT1241'],['TTTV'],False,0,40,40,"Thứ 2,từ 07:00 đến 09:50,Ph C.B006,GV Nguyễn Thị Giang,05/05/25 đến 19/05/25<hr>Thứ 2,từ 07:00 đến 09:50,Ph C.B006,GV Nguyễn Thị Giang,09/06/25 đến 16/06/25<hr>Thứ 2,từ 07:00 đến 09:50,Ph C.B003,GV Nguyễn Thị Giang,23/06/25 <hr>Thứ 4,từ 07:00 đến 09:50,Ph C.B003,GV Nguyễn Thị Giang,07/05/25 đến 21/05/25<hr>Thứ 4,từ 07:00 đến 09:50,Ph C.B003,GV Nguyễn Thị Giang,11/06/25 đến 18/06/25<hr>Thứ 6,từ 13:00 đến 14:40,Ph C.B004,GV Nguyễn Thị Giang,09/05/25 đến 23/05/25<hr>Thứ 6,từ 13:00 đến 14:40,Ph C.B004,GV Nguyễn Thị Giang,13/06/25 đến 20/06/25<hr>Thứ 6,từ 13:00 đến 14:40,Ph C.B003,GV Nguyễn Thị Giang,27/06/25 ",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-5454364124765356294,-8931691626548414506,839409,,4,4.0,False,01,,DTT1241,['DTT1241'],['TTTV'],False,0,40,40,"Thứ 2,từ 13:00 đến 15:50,Ph C.B006,GV Trần Minh Tâm,05/05/25 đến 19/05/25<hr>Thứ 2,từ 13:00 đến 15:50,Ph C.B006,GV Trần Minh Tâm,09/06/25 đến 23/06/25<hr>Thứ 4,từ 13:00 đến 16:40,Ph C.B004,GV Trần Minh Tâm,07/05/25 đến 21/05/25<hr>Thứ 4,từ 13:00 đến 16:40,Ph C.B004,GV Trần Minh Tâm,11/06/25 đến 25/06/25<hr>Thứ 6,từ 07:00 đến 09:50,Ph C.B003,GV Trần Minh Tâm,09/05/25 đến 23/05/25<hr>Thứ 6,từ 07:00 đến 09:50,Ph C.B003,GV Trần Minh Tâm,13/06/25 đến 27/06/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-7231347347442062901,-8502585451605181815,841070,,6,6.0,False,01,,*,['*'],['CTCT'],False,0,200,200,05/05/25 đến 29/06/25,False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,                              
-7074574401676316623,-5510626894218988786,842059,,3,3.0,False,01,,DTN1211,['DTN1211'],['TETN'],False,0,60,60,"Thứ 2,từ 09:00 đến 11:30,Ph C.B107,GV Hoàng Tuấn Minh,16/06/25 đến 14/07/25<hr>Thứ 3,từ 09:00 đến 11:30,Ph C.E304,GV Hoàng Tuấn Minh,17/06/25 đến 15/07/25<hr>Thứ 4,từ 09:00 đến 11:30,Ph C.E201,GV Hoàng Tuấn Minh,18/06/25 đến 16/07/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,                              
-5179074346234197287,-7062482714088482087,843406,,3,3.0,False,01,,DLU1241,['DLU1241'],['LULU'],False,0,115,115,"Thứ 2,từ 07:50 đến 11:30,Ph C.B109,GV Vũ Thị Hồng Yến,05/05/25 đến 19/05/25<hr>Thứ 2,từ 07:50 đến 11:30,Ph C.B109,GV Vũ Thị Hồng Yến,09/06/25 đến 23/06/25<hr>Thứ 3,từ 13:00 đến 16:40,Ph C.C106,GV Vũ Thị Hồng Yến,06/05/25 đến 20/05/25<hr>Thứ 3,từ 13:00 đến 16:40,Ph C.C106,GV Vũ Thị Hồng Yến,10/06/25 đến 24/06/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-5991862737308771631,-8273307970637687303,843504,,2,2.0,False,01,,DLU1241,['DLU1241'],['LULU'],False,0,115,115,"Thứ 2,từ 13:00 đến 14:40,Ph C.E502,GV Lê Thị Ngọc Mai,05/05/25 đến 19/05/25<hr>Thứ 2,từ 13:00 đến 14:40,Ph C.E502,GV Lê Thị Ngọc Mai,09/06/25 đến 23/06/25<hr>Thứ 5,từ 15:00 đến 17:30,Ph C.A016,GV Lê Thị Ngọc Mai,08/05/25 đến 22/05/25<hr>Thứ 5,từ 15:00 đến 17:30,Ph C.A016,GV Lê Thị Ngọc Mai,12/06/25 đến 26/06/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-6046353240788669538,-7717508129376809297,846302,,3,3.0,False,01,,DQG1241,['DQG1241'],['QGQG'],False,0,50,50,"Thứ 4,từ 13:00 đến 16:40,Ph 1.C002,GV Trần Ngọc Cẩn,21/05/25 đến 25/06/25<hr>Thứ 5,từ 13:00 đến 16:40,Ph 1.C203,GV Trần Ngọc Cẩn,22/05/25 đến 26/06/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-4949637770136237581,-5218405501028339163,846303,,3,3.0,False,01,,DQG1241,['DQG1241'],['QGQG'],False,0,50,50,"Thứ 4,từ 07:50 đến 11:30,Ph 1.C002,GV Đặng Hồng Duyên,21/05/25 đến 25/06/25<hr>Thứ 5,từ 07:50 đến 11:30,Ph 1.C101,GV Đặng Hồng Duyên,22/05/25 đến 26/06/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,                              
-5197393860681980904,-4908289498380657469,848011,,4,4.0,False,01,,DTU1241,['DTU1241'],['TDTU'],False,0,90,90,"Thứ 3,từ 07:00 đến 10:40,Ph 2.B203,GV Nguyễn Văn Huấn,20/05/25 đến 24/06/25<hr>Thứ 5,từ 13:00 đến 14:40,Ph 1.C004,GV Nguyễn Văn Huấn,22/05/25 đến 26/06/25<hr>Thứ 6,từ 07:50 đến 11:30,Ph 1.C004,GV Nguyễn Văn Huấn,23/05/25 đến 27/06/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,                              
-9167751018896692139,-8170850974152956751,849498,,6,6.0,False,01,,DDE1211,['DDE1211'],['DVDE'],False,0,45,45,"Thứ 2,từ 07:00 đến 11:30,Ph TTSP31,09/06/25 đến 04/08/25<hr>Thứ 2,từ 13:00 đến 17:30,Ph TTSP31,09/06/25 đến 04/08/25<hr>Thứ 3,từ 07:00 đến 11:30,Ph TTSP31,10/06/25 đến 05/08/25<hr>Thứ 3,từ 13:00 đến 17:30,Ph TTSP31,10/06/25 đến 05/08/25<hr>Thứ 4,từ 07:00 đến 11:30,Ph TTSP31,11/06/25 đến 06/08/25<hr>Thứ 4,từ 13:00 đến 17:30,Ph TTSP31,11/06/25 đến 06/08/25<hr>Thứ 5,từ 07:00 đến 11:30,Ph TTSP31,12/06/25 đến 07/08/25<hr>Thứ 5,từ 13:00 đến 17:30,Ph TTSP31,12/06/25 đến 07/08/25<hr>Thứ 6,từ 07:00 đến 11:30,Ph TTSP31,13/06/25 đến 08/08/25<hr>Thứ 6,từ 13:00 đến 17:30,Ph TTSP31,13/06/25 đến 08/08/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-5203163763070489729,-8944290765864364406,850022,,2,2.0,False,01,,DDV1231,['DDV1231'],['DVDV'],False,0,23,23,"Thứ 4,từ 13:00 đến 17:30,Ph C.A202,GV Nguyễn Anh Tuấn,18/06/25 đến 23/07/25<hr>Thứ 5,từ 07:00 đến 11:30,Ph C.A202,GV Nguyễn Anh Tuấn,19/06/25 đến 24/07/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,                              
-7154511619693097260,-7660039545289951355,850029,,2,2.0,False,01,,DDE1221,['DDE1221'],['DVDV'],False,0,22,22,"Thứ 3,từ 13:00 đến 17:30,Ph C.A208,GV Hà Triệu Phú,17/06/25 đến 22/07/25<hr>Thứ 4,từ 07:00 đến 11:30,Ph C.A208,GV Hà Triệu Phú,18/06/25 đến 23/07/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,                              
-7375968502665602544,-5383100749391162160,850407,,3,3.0,False,01,,DDE1241,"['DCV1241', 'DDE1241']",['DVDV'],False,0,70,70,"Thứ 2,từ 13:00 đến 15:50,Ph 1.C201,GV Lê Quốc Đán,05/05/25 đến 16/06/25<hr>Thứ 2,từ 13:00 đến 15:50,Ph 1.C201,GV Lê Quốc Đán,23/06/25 <hr>Thứ 4,từ 13:00 đến 15:50,Ph 1.C203,GV Lê Quốc Đán,07/05/25 đến 18/06/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-7060316794888509931,-5536752727247995264,850439,,1,1.0,False,01,,DKD1221,"['DKD1221', 'DDV1221']",['DVDV'],False,0,24,24,"Thứ 3,từ 07:00 đến 11:30,Ph C.A203,GV Huỳnh Lê Minh Thiện,17/06/25 đến 22/07/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-8499633212991014582,-6194487050995838928,851498,,6,6.0,False,01,,DKD1211,['DKD1211'],['DVKD'],False,0,56,56,"Thứ 2,từ 07:00 đến 11:30,Ph TTSP32,09/06/25 đến 04/08/25<hr>Thứ 2,từ 13:00 đến 17:30,Ph TTSP32,09/06/25 đến 04/08/25<hr>Thứ 3,từ 07:00 đến 11:30,Ph TTSP32,10/06/25 đến 05/08/25<hr>Thứ 3,từ 13:00 đến 17:30,Ph TTSP32,10/06/25 đến 05/08/25<hr>Thứ 4,từ 07:00 đến 11:30,Ph TTSP32,11/06/25 đến 06/08/25<hr>Thứ 4,từ 13:00 đến 17:30,Ph TTSP32,11/06/25 đến 06/08/25<hr>Thứ 5,từ 07:00 đến 11:30,Ph TTSP32,12/06/25 đến 07/08/25<hr>Thứ 5,từ 13:00 đến 17:30,Ph TTSP32,12/06/25 đến 07/08/25<hr>Thứ 6,từ 07:00 đến 11:30,Ph TTSP32,13/06/25 đến 08/08/25<hr>Thứ 6,từ 13:00 đến 17:30,Ph TTSP32,13/06/25 đến 08/08/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-5688425920587701868,-7085749149467285959,852498,,6,6.0,False,01,,DDV1211,"['DCV1211', 'DDV1211']",['DVDV'],False,0,98,98,"Thứ 2,từ 07:00 đến 11:30,Ph TTSP35,09/06/25 đến 04/08/25<hr>Thứ 2,từ 13:00 đến 17:30,Ph TTSP35,09/06/25 đến 04/08/25<hr>Thứ 3,từ 07:00 đến 11:30,Ph TTSP35,10/06/25 đến 05/08/25<hr>Thứ 3,từ 13:00 đến 17:30,Ph TTSP35,10/06/25 đến 05/08/25<hr>Thứ 4,từ 07:00 đến 11:30,Ph TTSP35,11/06/25 đến 06/08/25<hr>Thứ 4,từ 13:00 đến 17:30,Ph TTSP35,11/06/25 đến 06/08/25<hr>Thứ 5,từ 07:00 đến 11:30,Ph TTSP35,12/06/25 đến 07/08/25<hr>Thứ 5,từ 13:00 đến 17:30,Ph TTSP35,12/06/25 đến 07/08/25<hr>Thứ 6,từ 07:00 đến 11:30,Ph TTSP35,13/06/25 đến 08/08/25<hr>Thứ 6,từ 13:00 đến 17:30,Ph TTSP35,13/06/25 đến 08/08/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-7396188940627935171,-4770526686831189311,853008,,3,3.0,False,01,,DTL1241,['DTL1241'],['QGTL'],False,0,60,60,"Thứ 2,từ 07:50 đến 11:30,Ph 1.A102,GV Trần Thị Phương,19/05/25 đến 23/06/25<hr>Thứ 4,từ 07:50 đến 11:30,Ph 1.A102,GV Trần Thị Phương,21/05/25 đến 25/06/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,                              
-8508599931689035104,-7143566897807339572,853009,,3,3.0,False,01,,DTL1241,"['DTL1241', 'DTL1242']",['QGTL'],False,0,120,120,"Thứ 3,từ 13:00 đến 16:40,Ph 1.B001,GV Cao Thị Nga,20/05/25 đến 24/06/25<hr>Thứ 5,từ 13:00 đến 16:40,Ph 1.B001,GV Cao Thị Nga,22/05/25 đến 26/06/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,                              
-8785512328280001173,-4769923752436092920,854336,,2,2.0,False,01,,DQT1241,['DQT1241'],['VDQT'],False,0,95,95,"Thứ 3,từ 09:00 đến 11:30,Ph C.B108,GV Lê Tùng Lâm,06/05/25 đến 20/05/25<hr>Thứ 3,từ 09:00 đến 11:30,Ph C.B108,GV Lê Tùng Lâm,10/06/25 đến 24/06/25<hr>Thứ 5,từ 09:50 đến 11:30,Ph C.C107,GV Lê Tùng Lâm,08/05/25 đến 22/05/25<hr>Thứ 5,từ 09:50 đến 11:30,Ph C.C107,GV Lê Tùng Lâm,12/06/25 đến 26/06/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-8698556586155363980,-7089532481671587875,854502,,3,3.0,False,01,,DQT1241,['DQT1241'],['VDQT'],False,0,47,47,"Thứ 4,từ 09:00 đến 11:30,Ph C.B105,GV Nguyễn Văn Đồng,07/05/25 đến 21/05/25<hr>Thứ 4,từ 09:00 đến 11:30,Ph C.B105,GV Nguyễn Văn Đồng,11/06/25 đến 18/06/25<hr>Thứ 4,từ 09:00 đến 11:30,Ph C.B105,GV Nguyễn Văn Đồng,25/06/25 <hr>Thứ 6,từ 07:00 đến 09:50,Ph C.B105,GV Nguyễn Văn Đồng,09/05/25 đến 23/05/25<hr>Thứ 6,từ 09:50 đến 11:30,Ph C.B105,GV Nguyễn Văn Đồng,09/05/25 đến 23/05/25<hr>Thứ 6,từ 07:00 đến 09:50,Ph C.B105,GV Nguyễn Văn Đồng,13/06/25 đến 20/06/25<hr>Thứ 6,từ 09:50 đến 11:30,Ph C.B105,GV Nguyễn Văn Đồng,13/06/25 đến 20/06/25<hr>Thứ 6,từ 09:50 đến 11:30,Ph C.B105,GV Nguyễn Văn Đồng,27/06/25 ",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-7263704772710826564,-8245811371757341949,857509,,3,3.0,False,01,,DDL1241,['DDL1241'],['VDDL'],False,0,66,66,"Thứ 2,từ 09:00 đến 11:30,Ph 1.C101,GV Trần Thanh Tuyên,05/05/25 đến 16/06/25<hr>Thứ 2,từ 09:00 đến 11:30,Ph 1.C101,GV Trần Thanh Tuyên,23/06/25 <hr>Thứ 4,từ 09:00 đến 11:30,Ph C.HB406,GV Trần Thanh Tuyên,07/05/25 đến 18/06/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-6520463381508108491,-7214239919743305105,857510,,3,3.0,False,01,,DDL1241,['DDL1241'],['VDDL'],False,0,66,66,"Thứ 3,từ 07:00 đến 09:50,Ph 1.C102,GV Nguyễn Mạnh Tiến,06/05/25 đến 17/06/25<hr>Thứ 3,từ 07:00 đến 09:50,Ph 1.C102,GV Nguyễn Mạnh Tiến,24/06/25 <hr>Thứ 6,từ 07:00 đến 09:50,Ph 1.C104,GV Nguyễn Mạnh Tiến,09/05/25 đến 20/06/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-6456544925643078078,-6395981687286935869,858007,,3,3.0,False,01,,DDU1241,['DDU1241'],['TDDU'],False,0,90,90,"Thứ 3,từ 13:00 đến 16:40,Ph 2.B203,GV Lê Đình Nghi,20/05/25 đến 17/06/25<hr>Thứ 3,từ 13:00 đến 16:40,Ph 2.B203,GV Lê Đình Nghi,24/06/25 <hr>Thứ 4,từ 13:00 đến 16:40,Ph 2.B004,GV Lê Đình Nghi,21/05/25 đến 18/06/25<hr>Thứ 4,từ 13:00 đến 16:40,Ph 2.B004,GV Lê Đình Nghi,25/06/25 ",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-6487712680804628189,-5092004783501456349,859401,,3,3.0,False,01,,DHA1241,['DHA1241'],['QDHA'],False,0,50,50,"Thứ 4,từ 13:00 đến 15:50,Ph 1.C201,GV Nguyễn Thị Thanh Tâm,07/05/25 đến 25/06/25<hr>Thứ 5,từ 13:00 đến 15:50,Ph 1.C105,GV Nguyễn Thị Thanh Tâm,08/05/25 đến 26/06/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-5130319820911136811,-8397883927597089604,861301,,3,3.0,False,01,,*,['*'],['LCLC'],False,0,120,120,"Thứ 2,từ 07:50 đến 11:30,Ph 2.A201,GV Phạm Đào Thịnh,19/05/25 đến 16/06/25<hr>Thứ 2,từ 09:00 đến 11:30,Ph 2.A201,GV Phạm Đào Thịnh,23/06/25 <hr>Thứ 4,từ 07:50 đến 11:30,Ph 2.B201,GV Phạm Đào Thịnh,21/05/25 đến 18/06/25<hr>Thứ 4,từ 09:50 đến 11:30,Ph 2.B201,GV Phạm Đào Thịnh,25/06/25 ",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-7743068525872857190,-8644191819404458350,861302,,2,2.0,False,01,,*,['*'],['LCLC'],False,0,120,120,"Thứ 5,từ 13:00 đến 15:50,Ph 2.A201,GV Tống Thị Hạnh,22/05/25 đến 26/06/25<hr>Thứ 6,từ 15:50 đến 17:30,Ph 2.A201,GV Tống Thị Hạnh,23/05/25 đến 27/06/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-6860180763177978153,-8892658375647125532,861303,,2,2.0,False,01,,*,['*'],['LCLC'],False,0,120,120,"Thứ 5,từ 07:00 đến 09:50,Ph 2.A202,GV Vũ Công Thương,22/05/25 đến 26/06/25<hr>Thứ 6,từ 09:50 đến 11:30,Ph 1.B102,GV Vũ Công Thương,23/05/25 đến 27/06/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-7754049039837137819,-5977523754161625691,861304,,2,2.0,False,01,,*,['*'],['LCLC'],False,0,120,120,"Thứ 5,từ 15:00 đến 17:30,Ph C.HTC,GV Phạm Phúc Vĩnh,19/06/25 đến 24/07/25<hr>Thứ 6,từ 15:50 đến 17:30,Ph C.E603,GV Phạm Phúc Vĩnh,20/06/25 đến 25/07/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-8095382918319028995,-5805043930406764761,861305,,2,2.0,False,01,,*,['*'],['LCLC'],False,0,120,120,"Thứ 3,từ 07:00 đến 09:50,Ph C.HTC,GV Mai Thúc Hiệp,17/06/25 đến 22/07/25<hr>Thứ 4,từ 13:00 đến 14:40,Ph C.HTC,GV Mai Thúc Hiệp,18/06/25 đến 23/07/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,
-5107527024902808315,-8372923522388083063,862101,,1,1.0,False,01,,*,['*'],['QPTC'],False,0,40,40,"Thứ 2,từ 07:00 đến 09:50,Ph C.S_B06,GV Nguyễn Phúc Chánh,19/05/25 đến 23/06/25<hr>Thứ 5,từ 07:00 đến 08:40,Ph C.S_A05,GV Nguyễn Phúc Chánh,22/05/25 đến 26/06/25",False,False,False,False,Ngoài thời gian cho phép đăng ký,False,False,False,False,0,0,0,False,False,                              
